Ёи╫╩й╠╪Д	Ёи╫╩╪ш	╪ш╦Я╠Д╤╞	Ёи╫╩а©(йж)	Ёи╫╩╤Н(т╙)	птжй
15:00:03	14.32	0.02	302	432464	бРел
14:57:00	14.3	--	0	0	бТел
14:56:54	14.3	--	21	30030	бТел
14:56:51	14.3	-0.02	7	10010	бТел
14:56:39	14.32	0.02	42	60144	бРел
14:56:30	14.3	--	15	21736	бРел
14:56:03	14.3	0.01	100	143000	бРел
14:56:00	14.29	0.01	15	21435	жпптел
14:55:45	14.28	--	8	11424	бТел
14:55:39	14.28	--	54	77112	бТел
14:55:36	14.28	--	100	142800	бТел
14:55:33	14.28	--	54	77112	бТел
14:55:30	14.28	-0.01	58	82895	бТел
14:55:27	14.29	--	12	17148	бРел
14:55:21	14.29	--	75	108403	бРел
14:55:18	14.29	0.01	320	457280	бРел
14:55:15	14.28	-0.01	59	84966	бТел
14:55:12	14.29	--	211	301519	бРел
14:55:03	14.29	--	5	7145	бРел
14:55:00	14.29	--	125	178625	бРел
14:54:57	14.29	--	329	470141	бРел
14:54:51	14.29	--	18	25722	бРел
14:54:48	14.29	--	24	34296	бРел
14:54:39	14.29	--	300	428700	бРел
14:54:36	14.29	0.01	2	2858	бРел
14:54:33	14.28	-0.01	56	79968	бТел
14:54:30	14.29	--	76	108604	бРел
14:54:24	14.29	-0.01	527	753083	бТел
14:54:18	14.3	0.01	93	132990	бРел
14:54:15	14.29	0.01	209	298661	бРел
14:54:12	14.28	--	56	79968	бТел
14:54:09	14.28	-0.01	57	81396	бТел
14:54:06	14.29	0.01	2	2858	жпптел
14:54:03	14.28	-0.01	53	75684	бТел
14:54:00	14.29	-0.01	13	18577	бТел
14:53:57	14.3	-0.04	82	117260	жпптел
14:53:51	14.34	0.06	118	169212	бРел
14:53:39	14.28	-0.07	123	175644	бТел
14:53:36	14.35	--	2	2870	бТел
14:53:33	14.35	--	87	124845	бТел
14:53:30	14.35	0.07	803	1153194	бРел
14:53:27	14.28	--	111	158508	бРел
14:53:24	14.28	--	78	111384	бТел
14:53:18	14.28	0.01	57	81396	жпптел
14:53:12	14.27	-0.01	57	81924	бТел
14:53:09	14.28	--	15	21420	бРел
14:53:06	14.28	--	2	2856	бРел
14:53:03	14.28	-0.07	37	53678	бТел
14:53:00	14.35	0.07	1000	1435000	бРел
14:52:57	14.28	--	56	79968	бТел
14:52:54	14.28	-0.01	57	81396	бТел
14:52:48	14.29	0.01	55	78595	жпптел
14:52:42	14.28	--	55	78540	бТел
14:52:39	14.28	--	61	87108	бТел
14:52:33	14.28	-0.02	54	77112	бТел
14:52:30	14.3	0.02	20	28600	бРел
14:52:27	14.28	--	57	81396	бТел
14:52:24	14.28	-0.01	274	391871	бТел
14:52:18	14.29	0.01	78	111462	жпптел
14:52:15	14.28	--	202	289869	бТел
14:52:12	14.28	-0.01	83	118524	бТел
14:52:09	14.29	--	54	77166	бТел
14:52:06	14.29	0.01	24	34296	бТел
14:52:03	14.28	-0.01	58	82824	бТел
14:51:57	14.29	--	65	92885	бТел
14:51:54	14.29	-0.01	55	78595	бТел
14:51:51	14.3	0.01	50	71500	бРел
14:51:48	14.29	-0.01	57	81453	бТел
14:51:45	14.3	0.01	24	34320	бРел
14:51:42	14.29	--	54	77166	бТел
14:51:39	14.29	--	55	78595	бТел
14:51:36	14.29	--	54	77166	бРел
14:51:33	14.29	0.01	87	124322	бРел
14:51:27	14.28	--	53	75684	бТел
14:51:24	14.28	-0.01	54	77112	бТел
14:51:21	14.29	0.01	95	135755	бРел
14:51:18	14.28	-0.01	55	78540	бТел
14:51:15	14.29	0.01	20	28580	бРел
14:51:12	14.28	-0.01	93	132804	бТел
14:51:09	14.29	-0.01	53	75737	бТел
14:51:03	14.3	0.01	55	78650	бРел
14:50:57	14.29	--	57	81453	бТел
14:50:54	14.29	0.01	58	82882	бТел
14:50:48	14.28	-0.02	52	74256	бТел
14:50:45	14.3	0.02	140	200200	бРел
14:50:42	14.28	--	56	79968	бТел
14:50:39	14.28	--	62	88536	бТел
14:50:36	14.28	-0.01	35	49980	бТел
14:50:33	14.29	--	73	104317	бРел
14:50:27	14.29	--	4	6301	бТел
14:50:24	14.29	--	39	55731	бТел
14:50:21	14.29	--	56	80024	бТел
14:50:18	14.29	--	56	80024	бТел
14:50:12	14.29	-0.01	54	77166	бТел
14:50:06	14.3	0.01	55	78650	бТел
14:50:03	14.29	--	55	78595	бТел
14:49:57	14.29	--	53	75737	бТел
14:49:54	14.29	--	56	80024	бТел
14:49:48	14.29	--	54	77166	бТел
14:49:42	14.29	--	55	78595	бТел
14:49:39	14.29	--	53	75737	бТел
14:49:33	14.29	-0.01	60	85740	бТел
14:49:30	14.3	0.01	1	1430	бРел
14:49:27	14.29	--	57	81453	бТел
14:49:24	14.29	--	9	13575	бТел
14:49:21	14.29	--	54	77166	бТел
14:49:18	14.29	-0.02	255	364395	бТел
14:49:12	14.31	0.01	71	101601	бРел
14:49:06	14.3	--	54	77220	бТел
14:49:03	14.3	-0.01	2064	2951520	бТел
14:49:00	14.31	0.01	10	14310	бРел
14:48:57	14.3	--	55	78650	бТел
14:48:54	14.3	--	9	13585	бТел
14:48:51	14.3	--	58	82940	бТел
14:48:48	14.3	--	54	77220	бТел
14:48:42	14.3	-0.01	53	75790	бТел
14:48:39	14.31	0.01	5	7155	бРел
14:48:33	14.3	--	64	91520	бТел
14:48:27	14.3	-0.01	53	75790	бТел
14:48:24	14.31	--	167	239706	бТел
14:48:18	14.31	--	202	289062	бТел
14:48:09	14.31	-0.01	112	160272	бТел
14:48:06	14.32	--	6	8592	бРел
14:48:03	14.32	--	13	18616	бРел
14:48:00	14.32	--	130	186876	бРел
14:47:54	14.32	0.01	1	1432	бРел
14:47:48	14.31	--	115	164565	бТел
14:47:33	14.31	-0.01	16	23611	бТел
14:47:27	14.32	--	20	28640	бРел
14:47:24	14.32	-0.03	53	76597	бТел
14:47:18	14.35	0.03	321	460635	бРел
14:47:15	14.32	--	14	20048	бТел
14:47:12	14.32	-0.01	2	2864	бТел
14:47:09	14.33	0.01	20	28660	бРел
14:47:06	14.32	--	5	7160	бТел
14:47:03	14.32	-0.01	10	14320	бТел
14:46:54	14.33	-0.01	6	9314	бТел
14:46:51	14.34	0.01	6	8604	бРел
14:46:33	14.33	--	7	10747	бРел
14:46:30	14.33	--	5	7165	бТел
14:46:21	14.33	--	1	1433	бТел
14:46:03	14.33	-0.02	3	4299	жпптел
14:46:00	14.35	0.03	52	74620	бРел
14:45:57	14.32	-0.03	9	13604	бТел
14:45:48	14.35	--	1	1435	бРел
14:45:45	14.35	0.03	316	453460	бРел
14:45:33	14.32	--	8	11456	бТел
14:45:30	14.32	-0.03	9	13618	бТел
14:45:18	14.35	0.02	140	200900	бРел
14:45:15	14.33	--	3	5015	бТел
14:45:06	14.33	--	9	13613	бТел
14:45:03	14.33	0.01	3	4299	жпптел
14:44:57	14.32	--	358	512656	бТел
14:44:54	14.32	-0.01	2	2864	бТел
14:44:45	14.33	0.01	1	1433	бРел
14:44:39	14.32	--	27	38664	бТел
14:44:36	14.32	--	15	21480	бТел
14:44:33	14.32	-0.01	12	17900	бТел
14:44:30	14.33	0.01	10	14330	бРел
14:44:27	14.32	-0.01	10	14320	бТел
14:44:12	14.33	0.01	12	17196	бРел
14:44:06	14.32	--	37	53700	бТел
14:44:03	14.32	-0.01	3	4296	бТел
14:43:57	14.33	--	6	9285	бТел
14:43:51	14.33	--	13	19374	бРел
14:43:48	14.33	0.01	110	157630	бРел
14:43:42	14.32	--	28	40096	бТел
14:43:36	14.32	--	17	25060	бТел
14:43:33	14.32	-0.01	3	4296	бТел
14:43:15	14.33	0.02	18	25794	бРел
14:43:12	14.31	--	10	14310	бТел
14:43:09	14.31	--	29	42214	бТел
14:43:03	14.31	-0.02	3	4293	бТел
14:42:54	14.33	0.02	5	7165	бРел
14:42:42	14.31	--	10	14310	бТел
14:42:39	14.31	--	5	8485	бРел
14:42:36	14.31	--	4	6553	бТел
14:42:33	14.31	--	91	130221	бТел
14:42:21	14.31	-0.02	5	7155	бТел
14:42:18	14.33	0.02	64	91712	бРел
14:42:15	14.31	--	3	4293	бТел
14:42:12	14.31	-0.01	31	45076	бТел
14:42:09	14.32	0.01	3	4296	жпптел
14:42:03	14.31	--	25	35775	бТел
14:41:57	14.31	--	4	5724	бТел
14:41:45	14.31	--	22	31482	бТел
14:41:36	14.31	--	17	25042	бТел
14:41:33	14.31	-0.01	7	10017	бТел
14:41:30	14.32	0.01	7	10024	бРел
14:41:27	14.31	--	12	17172	бТел
14:41:24	14.31	0.01	3	4894	бРел
14:41:18	14.3	-0.01	20	28600	бТел
14:41:15	14.31	--	6	8586	бРел
14:41:12	14.31	0.01	7	10017	бРел
14:41:09	14.3	--	16	22880	бТел
14:41:06	14.3	--	9	13585	бТел
14:41:03	14.3	-0.01	113	161590	бТел
14:41:00	14.31	--	30	42930	бРел
14:40:57	14.31	--	100	143100	бРел
14:40:54	14.31	0.01	11	15741	бРел
14:40:51	14.3	--	10	14300	бТел
14:40:48	14.3	--	22	31460	бТел
14:40:39	14.3	--	23	33605	бТел
14:40:33	14.3	-0.01	4	5720	бТел
14:40:30	14.31	0.01	19	27189	бРел
14:40:27	14.3	--	4	5720	бТел
14:40:21	14.3	-0.01	10	14300	бТел
14:40:18	14.31	0.01	3	4293	бРел
14:40:12	14.3	-0.01	9	13585	бТел
14:40:09	14.31	0.01	14	20034	бРел
14:40:03	14.3	-0.01	6	8580	бТел
14:40:00	14.31	--	5	7155	бРел
14:39:45	14.31	--	19	27918	бРел
14:39:39	14.31	--	7	10017	бРел
14:39:36	14.31	0.01	7	10017	бРел
14:39:33	14.3	-0.01	3	4290	бТел
14:39:30	14.31	0.01	1	1431	бРел
14:39:24	14.3	-0.01	2	4175	бТел
14:39:21	14.31	--	30	42930	бРел
14:39:15	14.31	0.01	82	117342	бРел
14:39:12	14.3	--	9	13585	бТел
14:39:09	14.3	--	314	449020	бТел
14:39:06	14.3	--	1	1430	бТел
14:39:03	14.3	--	3	4290	бТел
14:38:54	14.3	-0.01	1	1430	бТел
14:38:48	14.31	--	66	94446	бРел
14:38:45	14.31	--	3	4293	бРел
14:38:42	14.31	0.01	82	117342	бРел
14:38:39	14.3	-0.01	17	25025	бТел
14:38:36	14.31	0.01	20	28620	бРел
14:38:33	14.3	--	3	4290	бТел
14:38:27	14.3	-0.02	53	76619	бТел
14:38:24	14.32	-0.01	2	4181	бТел
14:38:21	14.33	--	5	7165	бРел
14:38:15	14.33	--	95	136851	бРел
14:38:12	14.33	--	22	31526	бРел
14:38:09	14.33	0.01	30	42990	бРел
14:38:06	14.32	--	4	5728	бТел
14:38:03	14.32	-0.01	3	4296	бТел
14:37:51	14.33	0.01	7	10031	бРел
14:37:45	14.32	--	4	5728	бТел
14:37:39	14.32	0.01	43	62292	бРел
14:37:33	14.31	0.01	3	4293	жпптел
14:37:27	14.3	-0.02	2	4189	бТел
14:37:24	14.32	0.02	1	1432	бРел
14:37:21	14.3	-0.02	4	5720	бТел
14:37:15	14.32	0.02	4	5728	бРел
14:37:12	14.3	--	9	13599	бТел
14:37:03	14.3	-0.02	3	4290	бТел
14:36:48	14.32	0.01	10	14320	бРел
14:36:45	14.31	-0.01	10	15025	бТел
14:36:36	14.32	0.01	8	11456	бРел
14:36:33	14.31	-0.01	3	4293	жпптел
14:36:21	14.32	--	3	5613	бРел
14:36:18	14.32	0.01	11	15752	бРел
14:36:12	14.31	0.01	9	13594	жпптел
14:36:03	14.3	--	3	4290	бТел
14:35:51	14.3	-0.01	1	1430	бТел
14:35:45	14.31	0.01	12	17172	бТел
14:35:39	14.3	--	37	52910	бТел
14:35:33	14.3	-0.02	3	4290	бТел
14:35:27	14.32	0.02	3	4296	бРел
14:35:21	14.3	-0.02	2	4175	бТел
14:35:18	14.32	0.02	60	85920	бРел
14:35:15	14.3	--	16	22880	бТел
14:35:12	14.3	--	22	32175	бТел
14:35:03	14.3	--	5	7150	бТел
14:34:48	14.3	--	1	1430	бТел
14:34:45	14.3	--	0	715	бРел
14:34:42	14.3	--	9	12870	бТел
14:34:36	14.3	0.01	15	21450	бРел
14:34:33	14.29	--	3	4287	бТел
14:34:30	14.29	-0.01	102	146100	бТел
14:34:27	14.3	0.01	7	10010	бРел
14:34:24	14.29	-0.01	58	82882	бТел
14:34:21	14.3	--	7	11325	бРел
14:34:15	14.3	--	243	347990	бТел
14:34:09	14.3	-0.01	734	1049620	бТел
14:34:06	14.31	0.01	37	52947	бРел
14:34:03	14.3	-0.01	3	4290	бТел
14:33:54	14.31	--	10	14310	бРел
14:33:48	14.31	--	30	42930	бРел
14:33:42	14.31	-0.01	102	146777	бТел
14:33:36	14.32	0.01	19	27208	бРел
14:33:33	14.31	--	3	4293	бТел
14:33:30	14.31	-0.01	4	5724	бТел
14:33:27	14.32	0.01	79	113128	бРел
14:33:21	14.31	--	202	290392	бТел
14:33:18	14.31	-0.01	9	13594	бТел
14:33:12	14.32	--	1	1432	бРел
14:33:06	14.32	0.01	10	14320	бРел
14:33:03	14.31	--	3	4293	бТел
14:32:57	14.31	0.01	2	2862	жпптел
14:32:48	14.3	-0.02	33	47905	бТел
14:32:42	14.32	--	7	10024	бРел
14:32:36	14.32	0.02	77	110264	бРел
14:32:33	14.3	-0.01	36	51480	бТел
14:32:30	14.31	--	46	65826	бТел
14:32:21	14.31	--	2	4178	бТел
14:32:18	14.31	-0.01	9	13594	бТел
14:32:12	14.32	0.01	11	15752	бРел
14:32:09	14.31	-0.01	5	7155	бТел
14:32:06	14.32	0.01	20	28640	бРел
14:32:03	14.31	--	3	4293	бТел
14:31:48	14.31	-0.01	9	13594	бТел
14:31:33	14.32	0.01	13	18616	бРел
14:31:30	14.31	--	9	13608	бТел
14:31:24	14.31	--	10	14310	бТел
14:31:21	14.31	--	2	4178	бТел
14:31:09	14.31	--	2	2862	бТел
14:31:06	14.31	--	2	3577	бРел
14:31:03	14.31	--	13	18603	бРел
14:31:00	14.31	0.01	12	18316	бРел
14:30:54	14.3	0.01	9	13585	жпптел
14:30:48	14.29	-0.01	17	24293	бТел
14:30:45	14.3	--	1	1430	бРел
14:30:33	14.3	--	52	74917	бТел
14:30:27	14.3	-0.01	2	4175	бТел
14:30:18	14.31	--	3	4293	бТел
14:30:15	14.31	0.01	4	5724	жпптел
14:30:09	14.3	-0.01	115	164450	бТел
14:30:03	14.31	--	414	592434	бРел
14:29:54	14.31	-0.01	5	7155	жпптел
14:29:39	14.32	0.01	120	171840	бРел
14:29:36	14.31	0.01	20	29936	бРел
14:29:33	14.3	-0.01	310	443414	бТел
14:29:30	14.31	--	4	5724	бТел
14:29:24	14.31	-0.01	2	4178	бТел
14:29:21	14.32	0.01	1	1432	бРел
14:29:15	14.31	--	4	5724	бТел
14:29:09	14.31	--	3	4293	бТел
14:29:06	14.31	-0.01	4	5724	бТел
14:29:03	14.32	0.01	11	15752	бРел
14:28:57	14.31	--	2	2862	бРел
14:28:51	14.31	--	21	30051	бРел
14:28:39	14.31	--	103	147393	бРел
14:28:33	14.31	0.01	78	111618	бРел
14:28:27	14.3	--	105	150150	бТел
14:28:18	14.3	-0.01	6	9909	бТел
14:28:12	14.31	0.01	1	1431	бРел
14:28:09	14.3	-0.01	3	4290	бТел
14:28:00	14.31	0.01	12	17172	бРел
14:27:57	14.3	-0.01	72	102960	бТел
14:27:54	14.31	--	97	138807	бРел
14:27:42	14.31	--	4	5724	бРел
14:27:39	14.31	0.01	103	147393	жпптел
14:27:33	14.3	-0.01	187	267410	бТел
14:27:27	14.31	0.01	2	2862	бРел
14:27:24	14.3	-0.01	2	4175	бТел
14:27:09	14.31	-0.01	63	90153	бТел
14:27:03	14.32	0.01	10	14320	бРел
14:26:57	14.31	--	2	2862	бТел
14:26:54	14.31	--	1	1431	бТел
14:26:51	14.31	--	5	7155	бРел
14:26:45	14.31	--	7	10017	бРел
14:26:42	14.31	0.01	3	4293	бРел
14:26:39	14.3	-0.01	3	4290	бТел
14:26:33	14.31	0.01	11	15741	бРел
14:26:24	14.3	-0.01	2	4175	бТел
14:26:18	14.31	0.01	10	14310	бРел
14:26:09	14.3	-0.01	3	4290	бТел
14:26:06	14.31	--	90	128790	бРел
14:26:03	14.31	--	22	31482	бРел
14:26:00	14.31	0.01	44	62964	бРел
14:25:57	14.3	-0.01	16	22880	бТел
14:25:48	14.31	--	22	31482	бРел
14:25:42	14.31	--	9	12879	бТел
14:25:39	14.31	0.01	2	2862	бТел
14:25:30	14.3	0.01	6	8580	жпптел
14:25:21	14.29	--	2	4172	бТел
14:25:09	14.29	--	3	4287	бТел
14:25:03	14.29	-0.03	84	120036	бТел
14:25:00	14.32	--	22	31504	бРел
14:24:42	14.32	0.01	11	15752	бРел
14:24:39	14.31	0.01	3	4293	жпптел
14:24:27	14.3	--	7	10010	бТел
14:24:24	14.3	-0.02	2	4189	бТел
14:24:12	14.32	0.02	1	1432	бРел
14:24:09	14.3	-0.02	3	4290	бТел
14:24:00	14.32	0.02	22	31504	бРел
14:23:39	14.3	-0.02	3	4290	бТел
14:23:36	14.32	0.02	78	111696	бРел
14:23:30	14.3	-0.01	306	437580	бТел
14:23:21	14.31	--	2	4178	бТел
14:23:12	14.31	--	1	1431	бТел
14:23:09	14.31	-0.01	3	4293	бТел
14:22:45	14.32	--	60	85920	бРел
14:22:39	14.32	--	32	45824	бРел
14:22:33	14.32	--	1	1432	бРел
14:22:27	14.32	--	34	49804	бТел
14:22:24	14.32	--	20	28640	бТел
14:22:21	14.32	--	2	2864	бТел
14:22:18	14.32	--	2	4181	бТел
14:22:12	14.32	--	20	28640	бТел
14:22:09	14.32	--	3	4296	бТел
14:21:51	14.32	--	44	63008	бТел
14:21:39	14.32	-0.01	3	4296	бТел
14:21:27	14.33	0.01	5	7165	бРел
14:21:21	14.32	--	2	4181	бТел
14:21:09	14.32	-0.01	3	4296	бТел
14:20:48	14.33	--	5	7165	бРел
14:20:45	14.33	--	8	11464	бРел
14:20:39	14.33	0.01	4	5732	бРел
14:20:21	14.32	-0.01	2	4181	бТел
14:20:12	14.33	0.01	1	1433	бРел
14:20:06	14.32	--	9	12888	бТел
14:19:42	14.32	-0.01	13	18616	бТел
14:19:39	14.33	--	23	32959	бРел
14:19:36	14.33	0.01	57	81681	бРел
14:19:30	14.32	--	4	5728	бТел
14:19:21	14.32	--	2	4195	бТел
14:19:06	14.32	--	63	90216	бТел
14:19:00	14.32	--	14	20048	бТел
14:18:57	14.32	-0.01	3	4296	бТел
14:18:48	14.33	--	1	1433	бРел
14:18:39	14.33	0.01	12	17196	бРел
14:18:24	14.32	--	20	28640	бТел
14:18:21	14.32	--	4	5728	бТел
14:18:18	14.32	-0.01	2	4181	бТел
14:18:12	14.33	0.01	8	11464	бРел
14:18:06	14.32	--	4	5728	бТел
14:17:54	14.32	--	22	31504	бТел
14:17:39	14.32	--	3	4296	бТел
14:17:30	14.32	--	44	63008	бТел
14:17:27	14.32	--	2	2864	бТел
14:17:21	14.32	-0.01	2	4181	бТел
14:17:15	14.33	--	7	10031	бРел
14:17:12	14.33	--	58	83114	бРел
14:17:09	14.33	--	8	11464	бРел
14:17:06	14.33	0.01	20	28660	бРел
14:17:03	14.32	--	4	5728	бТел
14:16:57	14.32	-0.01	6	8592	бТел
14:16:51	14.33	0.01	6	8598	бРел
14:16:48	14.32	-0.01	7	10024	бТел
14:16:42	14.33	0.01	46	65918	бРел
14:16:39	14.32	--	25	35800	бТел
14:16:27	14.32	--	5	7160	бТел
14:16:21	14.32	--	22	31504	бТел
14:16:15	14.32	-0.01	6	9909	бТел
14:16:09	14.33	--	4	5732	бРел
14:15:51	14.33	--	5	7165	бРел
14:15:48	14.33	-0.01	3	4299	бТел
14:15:42	14.34	0.02	50	71700	бРел
14:15:39	14.32	--	3	4296	бТел
14:15:33	14.32	-0.02	16	22912	бТел
14:15:18	14.34	0.02	69	98946	бРел
14:15:15	14.32	-0.02	2	4195	бТел
14:15:12	14.34	0.02	150	215100	бРел
14:15:09	14.32	--	10	14320	бТел
14:15:06	14.32	--	3	4296	бТел
14:14:39	14.32	-0.01	3	4296	бТел
14:14:36	14.33	--	10	14330	бРел
14:14:30	14.33	--	17	24361	бРел
14:14:27	14.33	--	18	25794	бРел
14:14:15	14.33	0.01	55	78815	жпптел
14:14:09	14.32	--	7	10024	бТел
14:14:06	14.32	-0.02	3	4296	бТел
14:13:54	14.34	0.01	60	86040	бРел
14:13:48	14.33	--	20	28660	бРел
14:13:39	14.33	0.01	10	14330	бРел
14:13:36	14.32	-0.01	3	4296	бТел
14:13:33	14.33	0.01	1	1433	бРел
14:13:21	14.32	--	2	4181	бТел
14:13:06	14.32	-0.01	51	73032	бТел
14:12:51	14.33	0.01	8	11464	бРел
14:12:48	14.32	-0.01	4	5728	бТел
14:12:45	14.33	--	22	31526	бРел
14:12:39	14.33	0.01	24	34392	бРел
14:12:36	14.32	--	3	5613	бРел
14:12:30	14.32	-0.01	27	38778	бТел
14:12:27	14.33	0.01	44	63052	бРел
14:12:18	14.32	-0.01	2	4181	бТел
14:12:09	14.33	0.01	1	1433	бРел
14:12:06	14.32	-0.01	3	4296	жпптел
14:11:45	14.33	0.02	3	4299	бРел
14:11:36	14.31	-0.02	3	4293	бТел
14:11:21	14.33	0.02	57	81681	бРел
14:11:18	14.31	0.01	7	10017	бРел
14:11:15	14.3	--	2	4189	бТел
14:11:12	14.3	-0.01	4	5720	бТел
14:11:09	14.31	--	3	4293	бТел
14:11:06	14.31	--	2	2862	бТел
14:10:39	14.31	--	4	5724	бТел
14:10:36	14.31	0.01	6	8586	бРел
14:10:33	14.3	0.01	3	4290	бРел
14:10:27	14.29	-0.01	1	1429	бТел
14:10:24	14.3	--	5	7150	бРел
14:10:18	14.3	0.01	18	26698	бРел
14:10:12	14.29	--	36	52758	бТел
14:10:06	14.29	--	103	147187	бТел
14:10:03	14.29	-0.01	4	5716	бТел
14:09:42	14.3	--	11	16201	бТел
14:09:36	14.3	--	3	4290	бТел
14:09:33	14.3	0.01	7	10968	бРел
14:09:30	14.29	--	4	5716	бТел
14:09:27	14.29	-0.01	2	2858	бТел
14:09:18	14.3	0.01	68	97240	бРел
14:09:15	14.29	-0.01	6	9888	бТел
14:09:12	14.3	--	100	143471	бТел
14:09:06	14.3	--	3	4290	бТел
14:09:03	14.3	--	6	9538	бРел
14:08:57	14.3	--	44	63391	бТел
14:08:54	14.3	-0.01	7	10010	бТел
14:08:42	14.31	--	6	8586	бТел
14:08:36	14.31	0.01	3	4293	жпптел
14:08:27	14.3	-0.03	9	12870	бТел
14:08:18	14.33	0.01	50	72968	бРел
14:08:12	14.32	-0.02	6	8592	бТел
14:08:09	14.34	0.02	1	1434	бРел
14:08:06	14.32	-0.02	3	4296	бТел
14:08:03	14.34	--	104	149136	бРел
14:08:00	14.34	0.04	32	45888	бРел
14:07:57	14.3	-0.02	314	449020	бТел
14:07:51	14.32	--	10	14320	бРел
14:07:42	14.32	--	61	88239	бТел
14:07:36	14.32	-0.02	3	4296	бТел
14:07:33	14.34	0.02	132	189288	бРел
14:07:27	14.32	--	299	429385	бРел
14:07:24	14.32	0.01	8	11456	бРел
14:07:18	14.31	-0.01	2	4178	бТел
14:07:15	14.32	0.01	15	21480	бРел
14:07:12	14.31	-0.01	5	7369	бТел
14:07:09	14.32	--	5	7160	бТел
14:07:06	14.32	-0.01	3	4296	бТел
14:07:03	14.33	0.01	10	14330	бРел
14:06:57	14.32	-0.01	84	120288	бТел
14:06:48	14.33	--	4	5732	бРел
14:06:42	14.33	--	7	10031	бТел
14:06:36	14.33	0.01	27	38691	жпптел
14:06:27	14.32	-0.02	34	48688	бТел
14:06:21	14.34	0.02	61	87474	бРел
14:06:15	14.32	-0.02	2	4195	бТел
14:06:12	14.34	0.02	33	47322	бРел
14:06:06	14.32	-0.01	3	4296	бТел
14:05:48	14.33	--	2	2866	бТел
14:05:36	14.33	--	3	4299	бТел
14:05:30	14.33	--	15	21495	бРел
14:05:24	14.33	--	77	110341	бРел
14:05:21	14.33	0.01	20	28660	бРел
14:05:18	14.32	--	2	4181	бТел
14:05:12	14.32	--	4	5728	бТел
14:05:06	14.32	-0.01	3	4296	бТел
14:05:03	14.33	-0.01	8	11464	бРел
14:04:57	14.34	--	60	86040	бРел
14:04:42	14.34	0.02	69	98946	бРел
14:04:36	14.32	--	13	18616	бРел
14:04:33	14.32	0.01	21	30072	бРел
14:04:27	14.31	--	12	17172	бТел
14:04:24	14.31	--	1	1431	бТел
14:04:21	14.31	-0.01	4	5724	бТел
14:04:18	14.32	0.01	29	41528	бРел
14:04:15	14.31	--	2	4178	бТел
14:04:12	14.31	-0.01	22	31482	бТел
14:04:09	14.32	0.01	1	1432	бРел
14:04:06	14.31	-0.01	2	2862	бТел
14:04:00	14.32	--	77	110264	бРел
14:03:42	14.32	0.01	20	28640	бРел
14:03:36	14.31	-0.01	3	4293	бТел
14:03:21	14.32	0.01	10	14320	бРел
14:03:18	14.31	--	2	4178	бТел
14:03:12	14.31	-0.01	1	1431	бТел
14:03:09	14.32	--	10	14320	бРел
14:03:06	14.32	0.01	101	144632	бРел
14:03:00	14.31	-0.01	300	429300	бТел
14:02:45	14.32	0.01	8	11456	бРел
14:02:42	14.31	-0.01	1	1431	бТел
14:02:39	14.32	0.01	20	28640	бРел
14:02:36	14.31	--	3	4293	бТел
14:02:18	14.31	--	1	1431	бТел
14:02:12	14.31	-0.01	2	4192	бТел
14:02:09	14.32	0.01	20	28640	бРел
14:02:06	14.31	-0.01	32	45792	бТел
14:02:03	14.32	-0.02	3	4296	бТел
14:02:00	14.34	--	57	81738	бРел
14:01:54	14.34	--	110	157740	бРел
14:01:51	14.34	0.03	24	34416	бРел
14:01:36	14.31	-0.01	3	4293	бТел
14:01:18	14.32	--	1	1432	бТел
14:01:15	14.32	--	2	4181	бТел
14:01:06	14.32	-0.02	3	4296	жпптел
14:00:51	14.34	0.03	70	100380	бРел
14:00:36	14.31	-0.02	3	4293	бТел
14:00:27	14.33	0.02	57	81681	бРел
14:00:24	14.31	--	5	7155	бТел
14:00:15	14.31	-0.01	6	9902	бТел
14:00:09	14.32	0.01	20	28640	бРел
14:00:06	14.31	--	5	7155	бТел
13:59:57	14.31	--	30	42930	бТел
13:59:45	14.31	-0.01	1	1431	бТел
13:59:39	14.32	0.01	20	28640	бРел
13:59:36	14.31	-0.01	3	4293	бТел
13:59:21	14.32	--	8	11456	бРел
13:59:15	14.32	--	9	12888	бТел
13:59:09	14.32	0.01	1	1432	бРел
13:59:06	14.31	-0.01	3	4293	бТел
13:59:00	14.32	--	3	4868	бТел
13:58:54	14.32	--	22	31504	бТел
13:58:42	14.32	-0.01	4	5728	бТел
13:58:39	14.33	--	11	16622	бРел
13:58:36	14.33	--	23	32959	бРел
13:58:27	14.33	0.01	20	28660	бРел
13:58:12	14.32	-0.01	4	5728	бТел
13:58:06	14.33	--	13	18629	бРел
13:58:03	14.33	0.01	3	4299	бРел
13:57:54	14.32	-0.01	18	25776	бТел
13:57:51	14.33	-0.01	5	7165	жпптел
13:57:42	14.34	0.01	62	88908	бРел
13:57:36	14.33	--	25	35825	бРел
13:57:09	14.33	--	6	8598	бРел
13:57:06	14.33	--	12	17196	бРел
13:57:03	14.33	--	2	2866	бРел
13:56:57	14.33	0.02	27	38691	бРел
13:56:36	14.31	--	3	4293	бТел
13:56:15	14.31	0.01	5	7155	бТел
13:56:06	14.3	-0.03	3	4290	бТел
13:56:03	14.33	--	1	1433	бРел
13:56:00	14.33	--	90	128970	бРел
13:55:54	14.33	0.01	66	94578	бРел
13:55:51	14.32	0.01	81	115992	бРел
13:55:45	14.31	0.01	72	103032	бРел
